0.22222222222222213,0.6249999999999999,0.06779661016949151,0.04166666666666667,1
0.1666666666666668,0.41666666666666663,0.06779661016949151,0.04166666666666667,1
0.11111111111111119,0.5,0.05084745762711865,0.04166666666666667,1
0.08333333333333327,0.4583333333333333,0.0847457627118644,0.04166666666666667,1
0.19444444444444448,0.6666666666666666,0.06779661016949151,0.04166666666666667,1
0.30555555555555564,0.7916666666666665,0.11864406779661016,0.12500000000000003,1
0.08333333333333327,0.5833333333333333,0.06779661016949151,0.08333333333333333,1
0.08333333333333327,0.5,0.06779661016949151,0.04166666666666667,1
0.27777777777777773,0.7083333333333333,0.0847457627118644,0.04166666666666667,1
0.19444444444444448,0.5416666666666665,0.06779661016949151,0.04166666666666667,1
0.7499999999999999,0.5,0.6271186440677966,0.5416666666666666,0
0.5833333333333334,0.5,0.5932203389830508,0.5833333333333334,0
0.7222222222222222,0.4583333333333333,0.6610169491525424,0.5833333333333334,0
0.19444444444444448,0.1249999999999999,0.38983050847457623,0.375,0
0.361111111111111,0.2916666666666667,0.5423728813559322,0.5,0
0.38888888888888895,0.41666666666666663,0.5423728813559322,0.4583333333333333,0
0.38888888888888895,0.3749999999999999,0.5423728813559322,0.5,0
0.5277777777777778,0.3749999999999999,0.559322033898305,0.5,0
0.22222222222222213,0.20833333333333331,0.3389830508474576,0.4166666666666667,0
0.38888888888888895,0.3333333333333332,0.5254237288135593,0.5,0
0.5555555555555555,0.5416666666666665,0.847457627118644,1.0,0
0.41666666666666663,0.2916666666666667,0.6949152542372881,0.75,0
0.7777777777777776,0.41666666666666663,0.8305084745762712,0.8333333333333334,0
0.6944444444444443,0.5,0.8305084745762712,0.9166666666666666,0
0.6666666666666666,0.5416666666666665,0.7966101694915254,1.0,0
0.6666666666666666,0.41666666666666663,0.711864406779661,0.9166666666666666,0
0.5555555555555555,0.20833333333333331,0.6779661016949152,0.75,0
0.611111111111111,0.41666666666666663,0.711864406779661,0.7916666666666666,0
0.5277777777777778,0.5833333333333333,0.7457627118644068,0.9166666666666666,0
0.44444444444444453,0.41666666666666663,0.6949152542372881,0.7083333333333334,0
