0.22222222222222213,0.6249999999999999,0.06779661016949151,0.04166666666666667,0
0.1666666666666668,0.41666666666666663,0.06779661016949151,0.04166666666666667,0
0.08333333333333327,0.5,0.06779661016949151,0.04166666666666667,0
0.27777777777777773,0.7083333333333333,0.0847457627118644,0.04166666666666667,0
0.19444444444444448,0.5416666666666665,0.06779661016949151,0.04166666666666667,0
0.7499999999999999,0.5,0.6271186440677966,0.5416666666666666,1
0.5833333333333334,0.5,0.5932203389830508,0.5833333333333334,1
0.5277777777777778,0.3749999999999999,0.559322033898305,0.5,1
0.22222222222222213,0.20833333333333331,0.3389830508474576,0.4166666666666667,1
0.38888888888888895,0.3333333333333332,0.5254237288135593,0.5,1
0.5555555555555555,0.5416666666666665,0.847457627118644,1.0,2
0.41666666666666663,0.2916666666666667,0.6949152542372881,0.75,2
0.611111111111111,0.41666666666666663,0.711864406779661,0.7916666666666666,2
0.5277777777777778,0.5833333333333333,0.7457627118644068,0.9166666666666666,2
0.44444444444444453,0.41666666666666663,0.6949152542372881,0.7083333333333334,2
