0.583333333333,0.5,0.593220338983,0.583333333333,0.0
0.611111111111,0.333333333333,0.610169491525,0.583333333333,0.0
0.194444444444,0.666666666667,0.0677966101695,0.0416666666667,1.0
0.333333333333,0.125,0.508474576271,0.5,0.0
0.166666666667,0.416666666667,0.0677966101695,0.0416666666667,1.0
0.722222222222,0.458333333333,0.661016949153,0.583333333333,0.0
0.555555555556,0.375,0.779661016949,0.708333333333,0.0
0.0833333333333,0.458333333333,0.0847457627119,0.0416666666667,1.0
0.416666666667,0.291666666667,0.694915254237,0.75,0.0
0.555555555556,0.541666666667,0.847457627119,1.0,0.0
0.777777777778,0.416666666667,0.830508474576,0.833333333333,0.0
0.222222222222,0.625,0.0677966101695,0.0416666666667,1.0
0.611111111111,0.416666666667,0.813559322034,0.875,0.0
0.75,0.5,0.627118644068,0.541666666667,0.0
0.111111111111,0.5,0.0508474576271,0.0416666666667,1.0
